time,Red,IR,X,Y,Z
26.85,101610,115525,0.016013,-0.033027,1.031838
26.90,101749,115849,0.023019,-0.028023,1.027835
26.95,101813,115985,0.039032,-0.03703,1.037843
27.00,101871,116144,0.032026,-0.03703,1.03384
27.05,101939,116374,0.021017,-0.032026,1.028836
27.10,102044,116673,0.033027,-0.036029,1.037843
27.15,102236,117240,0.040033,-0.039032,1.037843
27.20,102344,117611,0.02502,-0.036029,1.026834
27.25,102462,117946,0.02502,-0.035028,1.029837
27.30,102584,118183,0.030024,-0.035028,1.034841
27.35,101705,115098,0.033027,-0.038031,1.03384
27.40,101271,114487,0.029024,-0.03703,1.034841
27.45,101230,114698,0.030024,-0.031025,1.032839
27.50,101400,115210,0.029024,-0.033027,1.031838
27.55,101615,115702,0.036029,-0.040033,1.032839
27.60,101878,116096,0.029024,-0.03703,1.034841
27.65,101886,116147,0.029024,-0.036029,1.031838
27.70,101951,116382,0.033027,-0.038031,1.038844
27.75,102065,116647,0.036029,-0.034028,1.037843
27.80,102181,116957,0.033027,-0.03703,1.037843
27.85,102303,117305,0.032026,-0.03703,1.035842
27.90,102433,117614,0.029024,-0.036029,1.036842
27.95,102561,117961,0.030024,-0.035028,1.031838
28.00,102680,118125,0.035028,-0.03703,1.032839
28.05,102521,116587,0.033027,-0.043035,1.037843
28.10,101757,115037,0.032026,-0.035028,1.037843
28.15,101398,114569,0.030024,-0.034028,1.035842
28.20,101421,114847,0.031025,-0.034028,1.037843
28.25,101751,115780,0.032026,-0.038031,1.03384
28.30,101929,116118,0.032026,-0.03703,1.032839
28.35,101983,116121,0.032026,-0.034028,1.029837
28.40,101960,116122,0.031025,-0.042034,1.035842
28.45,102011,116340,0.026021,-0.036029,1.035842
28.50,102092,116634,0.029024,-0.038031,1.032839
28.55,102219,117050,0.026021,-0.040033,1.037843
28.60,102362,117407,0.02402,-0.03703,1.03384
28.65,102510,117749,0.030024,-0.036029,1.030838
28.70,102622,118082,0.030024,-0.035028,1.03384
28.75,102720,118298,0.033027,-0.036029,1.03384
28.80,101954,115442,0.030024,-0.036029,1.038844
28.85,101440,114562,0.032026,-0.036029,1.037843
28.90,101313,114585,0.031025,-0.03703,1.037843
28.95,101487,115220,0.029024,-0.036029,1.032839
29.00,101797,115865,0.030024,-0.038031,1.032839
29.05,101834,115933,0.034028,-0.036029,1.03384
29.10,101988,116506,0.033027,-0.036029,1.036842
29.15,102213,116906,0.031025,-0.039032,1.029837
29.20,102146,116574,0.026021,-0.031025,1.031838
29.25,102318,117650,0.031025,-0.035028,1.028836
29.30,102596,118240,0.032026,-0.035028,1.034841
29.35,102785,118538,0.029024,-0.036029,1.031838
29.40,102787,118619,0.035028,-0.036029,1.041847
29.45,102826,118827,0.033027,-0.039032,1.036842
29.50,102924,119134,0.030024,-0.034028,1.037843
29.55,103043,119427,0.027022,-0.036029,1.030838
29.60,103164,119785,0.032026,-0.038031,1.034841
29.65,102349,116288,0.031025,-0.036029,1.038844
29.70,101610,115193,0.033027,-0.039032,1.037843
29.75,101549,115721,0.034028,-0.035028,1.034841
29.80,101956,116662,0.032026,-0.039032,1.034841
29.85,102008,116744,0.032026,-0.036029,1.040846
29.90,102074,116950,0.031025,-0.038031,1.035842
29.95,102175,117293,0.031025,-0.03703,1.036842
30.00,102317,117723,0.033027,-0.039032,1.034841
30.05,102487,118154,0.035028,-0.036029,1.030838
30.10,102647,118551,0.032026,-0.036029,1.035842
30.15,102788,118908,0.028023,-0.03703,1.03384
30.20,102906,119202,0.035028,-0.040033,1.034841
30.25,103003,119440,0.034028,-0.034028,1.035842
30.30,103084,119688,0.036029,-0.035028,1.036842
30.35,103169,119924,0.034028,-0.036029,1.038844
30.40,103252,120153,0.03703,-0.036029,1.034841
30.45,103331,120371,0.032026,-0.03703,1.034841
30.50,103396,120519,0.032026,-0.039032,1.031838
30.55,103450,120665,0.030024,-0.033027,1.039845
30.60,103513,120832,0.027022,-0.03703,1.042847
30.65,103358,118756,0.034028,-0.03703,1.035842
30.70,102123,116179,0.031025,-0.038031,1.038844
30.75,101634,115703,0.032026,-0.035028,1.036842
30.80,101657,116093,0.032026,-0.038031,1.038844
30.85,101879,116733,0.034028,-0.038031,1.03384
30.90,102114,117326,0.031025,-0.03703,1.037843
30.95,102175,117265,0.031025,-0.040033,1.03384
31.00,102209,117483,0.030024,-0.03703,1.031838
31.05,102316,117845,0.032026,-0.036029,1.031838
31.10,102478,118283,0.029024,-0.036029,1.031838
31.15,102630,118633,0.029024,-0.036029,1.032839
31.20,102726,118604,0.036029,-0.039032,1.03384
31.25,102598,118042,0.034028,-0.040033,1.036842
31.30,102385,117826,0.032026,-0.03703,1.032839
31.35,102477,118428,0.033027,-0.038031,1.034841
31.40,102810,119335,0.032026,-0.040033,1.035842
31.45,103104,119906,0.034028,-0.032026,1.03384
31.50,103244,120084,0.038031,-0.035028,1.035842
31.55,103257,120098,0.032026,-0.039032,1.036842
31.60,103257,120159,0.031025,-0.03703,1.038844
31.65,103326,120368,0.03703,-0.033027,1.035842
31.70,103423,120628,0.035028,-0.035028,1.036842
31.75,103663,121162,0.034028,-0.035028,1.040846
31.80,103817,121606,0.035028,-0.032026,1.038844
31.85,104032,122137,0.02402,-0.036029,1.03384
31.90,104074,122099,0.038031,-0.036029,1.032839
31.95,103610,119163,0.038031,-0.041033,1.039845
32.00,102249,116881,0.032026,-0.040033,1.032839
32.05,101921,116679,0.022018,-0.038031,1.034841
32.10,102067,117144,0.020016,-0.036029,1.032839
32.15,102290,117666,0.031025,-0.041033,1.037843
32.20,102435,118017,0.041033,-0.038031,1.039845
32.25,102490,118145,0.040033,-0.038031,1.039845
32.30,102452,118023,0.030024,-0.03703,1.036842
32.35,102444,118076,0.028023,-0.035028,1.03384
32.40,102530,118234,0.028023,-0.036029,1.03384
32.45,102634,118498,0.035028,-0.038031,1.037843
32.50,102718,118772,0.038031,-0.038031,1.035842
32.55,102782,119086,0.035028,-0.03703,1.038844
32.60,103038,119837,0.028023,-0.034028,1.035842
32.65,103363,120505,0.031025,-0.03703,1.044849
32.70,103444,120661,0.031025,-0.036029,1.03384
32.75,103441,120761,0.026021,-0.036029,1.037843
32.80,103587,121151,0.031025,-0.036029,1.031838
32.85,103649,121357,0.030024,-0.033027,1.032839
32.90,103776,121726,0.031025,-0.031025,1.037843
32.95,103832,121847,0.031025,-0.033027,1.038844
33.00,103872,121980,0.031025,-0.035028,1.038844
33.05,103925,122090,0.034028,-0.03703,1.038844
33.10,103960,122195,0.035028,-0.03703,1.03384
33.15,104002,122263,0.030024,-0.035028,1.030838
33.20,103588,119154,0.031025,-0.038031,1.029837
33.25,102274,117014,0.032026,-0.038031,1.038844
33.30,101931,116757,0.030024,-0.038031,1.037843
33.35,101992,117149,0.031025,-0.03703,1.030838
33.40,102191,117674,0.034028,-0.038031,1.031838
33.45,102393,118136,0.030024,-0.039032,1.034841
33.50,102544,118255,0.030024,-0.036029,1.039845
33.55,102499,118046,0.030024,-0.041033,1.035842
33.60,102421,117975,0.027022,-0.03703,1.038844
33.65,102490,118381,0.035028,-0.039032,1.034841
33.70,102738,118843,0.032026,-0.035028,1.038844
33.75,102723,118524,0.035028,-0.033027,1.035842
33.80,102522,118137,0.035028,-0.031025,1.029837
33.85,102693,119163,0.029024,-0.041033,1.03384
33.90,102999,119767,0.030024,-0.036029,1.037843
33.95,103177,120038,0.032026,-0.035028,1.037843
34.00,103223,120058,0.031025,-0.041033,1.038844
34.05,103213,120176,0.034028,-0.036029,1.029837
34.10,103385,120654,0.031025,-0.035028,1.035842
34.15,103478,120911,0.033027,-0.039032,1.036842
34.20,103651,121391,0.028023,-0.03703,1.035842
34.25,103726,121523,0.027022,-0.034028,1.03384
34.30,103779,121655,0.028023,-0.03703,1.035842
34.35,103809,121771,0.030024,-0.036029,1.039845
34.40,103834,121453,0.031025,-0.03703,1.035842
34.45,101999,116514,0.030024,-0.034028,1.035842
34.50,101732,116260,0.029024,-0.033027,1.031838
34.55,101767,116516,0.035028,-0.036029,1.029837
34.60,101884,116770,0.034028,-0.03703,1.037843
34.65,102052,117143,0.031025,-0.036029,1.034841
34.70,102032,117110,0.032026,-0.036029,1.031838
34.75,102186,117531,0.033027,-0.039032,1.041847
34.80,102276,117781,0.032026,-0.035028,1.036842
34.85,102393,118109,0.034028,-0.035028,1.03384
34.90,102592,118752,0.034028,-0.038031,1.037843
34.95,102723,118934,0.031025,-0.03703,1.036842
35.00,102784,119128,0.029024,-0.036029,1.032839
35.05,102852,119346,0.028023,-0.03703,1.03384
35.10,103099,119853,0.028023,-0.041033,1.037843
35.15,103182,119977,0.029024,-0.038031,1.042847
35.20,103239,120122,0.031025,-0.038031,1.038844
35.25,103306,120327,0.029024,-0.03703,1.035842
35.30,103394,120614,0.029024,-0.034028,1.037843
35.35,103501,120822,0.036029,-0.03703,1.036842
35.40,103669,121265,0.035028,-0.036029,1.036842
35.45,103754,121447,0.031025,-0.034028,1.030838
35.50,102132,116523,0.032026,-0.039032,1.031838
35.55,101724,116011,0.031025,-0.03703,1.034841
35.60,101792,116399,0.033027,-0.040033,1.036842
35.65,101966,116754,0.033027,-0.036029,1.032839
35.70,101943,116599,0.032026,-0.039032,1.028836
35.75,101872,116548,0.031025,-0.038031,1.032839
35.80,101962,116866,0.039032,-0.040033,1.035842
35.85,102185,117334,0.031025,-0.036029,1.031838
35.90,101913,116695,0.034028,-0.042034,1.03384
35.95,102092,117563,0.029024,-0.03703,1.028836
36.00,102355,118137,0.031025,-0.038031,1.032839
36.05,102482,118221,0.034028,-0.038031,1.041847
36.10,102364,118006,0.036029,-0.036029,1.040846
36.15,102389,118191,0.031025,-0.040033,1.032839
36.20,102602,118754,0.030024,-0.040033,1.035842
36.25,102683,119001,0.031025,-0.036029,1.043848
36.30,102780,119282,0.032026,-0.03703,1.032839
36.35,101687,115331,0.031025,-0.038031,1.034841
36.40,101035,114156,0.031025,-0.03703,1.034841
36.45,100773,113776,0.031025,-0.035028,1.030838
36.50,100651,113682,0.033027,-0.038031,1.032839
36.55,100681,113939,0.029024,-0.035028,1.032839
36.60,100766,114065,0.023019,-0.032026,1.030838
36.65,100632,113679,0.030024,-0.035028,1.036842
36.70,100592,113950,0.03703,-0.040033,1.041847
36.75,100649,113711,0.029024,-0.036029,1.030838
36.80,100552,113876,0.03703,-0.035028,1.040846
36.85,100720,114483,0.036029,-0.03703,1.035842
36.90,101094,115007,0.027022,-0.034028,1.03384
36.95,101211,115237,0.031025,-0.038031,1.036842
37.00,101428,115797,0.029024,-0.038031,1.036842
37.05,101689,116278,0.030024,-0.036029,1.036842
37.10,101780,116579,0.034028,-0.036029,1.036842
37.15,101873,116097,0.03703,-0.034028,1.03384
37.20,100265,112261,0.030024,-0.038031,1.03384
37.25,99914,111917,0.032026,-0.03703,1.037843
37.30,99954,112108,0.033027,-0.03703,1.038844
37.35,100094,112549,0.03703,-0.034028,1.036842
37.40,100289,112924,0.030024,-0.034028,1.034841
37.45,100484,113217,0.038031,-0.043035,1.03384
37.50,100534,113375,0.032026,-0.03703,1.029837
37.55,100662,113919,0.032026,-0.03703,1.03384
37.60,100847,114355,0.034028,-0.034028,1.031838
37.65,100891,114605,0.033027,-0.038031,1.035842
37.70,100751,113496,0.033027,-0.040033,1.036842
37.75,100167,112184,0.034028,-0.035028,1.035842
37.80,99762,111638,0.033027,-0.038031,1.035842
37.85,99791,111733,0.038031,-0.036029,1.036842
37.90,99847,112021,0.033027,-0.035028,1.040846
37.95,99991,112424,0.031025,-0.038031,1.037843
38.00,100123,112643,0.031025,-0.036029,1.034841
38.05,100249,112942,0.033027,-0.039032,1.039845
38.10,100539,113750,0.031025,-0.036029,1.034841
38.15,100656,114059,0.032026,-0.038031,1.031838
38.20,100917,114587,0.032026,-0.040033,1.040846
38.25,100987,114841,0.035028,-0.041033,1.035842
38.30,101059,115014,0.033027,-0.03703,1.03384
38.35,101211,115416,0.032026,-0.03703,1.038844
38.40,101280,115462,0.029024,-0.038031,1.035842
38.45,101112,114527,0.033027,-0.035028,1.03384
38.50,100553,113528,0.030024,-0.035028,1.037843
38.55,100526,113582,0.034028,-0.036029,1.036842
38.60,100579,113743,0.033027,-0.040033,1.037843
38.65,100745,114107,0.034028,-0.034028,1.032839
38.70,100860,114618,0.031025,-0.040033,1.037843
38.75,100938,114786,0.036029,-0.03703,1.038844
38.80,101113,115175,0.02402,-0.03703,1.032839
38.85,101224,115536,0.028023,-0.040033,1.038844
38.90,101348,115843,0.031025,-0.040033,1.035842
38.95,101473,116176,0.032026,-0.039032,1.032839
39.00,101556,116454,0.029024,-0.036029,1.036842
39.05,101310,115442,0.029024,-0.040033,1.034841
39.10,101146,115439,0.035028,-0.036029,1.035842
39.15,101172,115490,0.034028,-0.036029,1.039845
39.20,101278,115749,0.036029,-0.03703,1.032839
39.25,101337,115912,0.030024,-0.039032,1.035842
39.30,101367,116046,0.032026,-0.036029,1.037843
39.35,101415,116340,0.033027,-0.039032,1.032839
39.40,101568,116695,0.031025,-0.034028,1.037843
39.45,101608,116784,0.034028,-0.03703,1.041847
39.50,101659,116992,0.029024,-0.036029,1.037843
39.55,101763,117279,0.031025,-0.03703,1.036842
39.60,101862,117523,0.034028,-0.039032,1.032839
39.65,101906,117307,0.033027,-0.034028,1.036842
39.70,101674,116905,0.032026,-0.036029,1.032839
39.75,101715,117137,0.030024,-0.036029,1.036842
39.80,101734,117281,0.030024,-0.036029,1.038844
39.85,101822,117528,0.032026,-0.033027,1.036842
39.90,101864,117557,0.033027,-0.035028,1.03384
39.95,101854,117652,0.034028,-0.036029,1.037843
40.00,101890,117758,0.031025,-0.03703,1.039845
40.05,101927,117864,0.033027,-0.041033,1.03384
40.10,102046,118093,0.031025,-0.036029,1.035842
40.15,102035,118140,0.032026,-0.040033,1.034841
40.20,102072,118265,0.032026,-0.038031,1.035842
40.25,102110,118394,0.029024,-0.035028,1.036842
40.30,102134,118467,0.031025,-0.038031,1.030838
40.35,102164,118566,0.032026,-0.039032,1.037843
40.40,102194,118673,0.032026,-0.039032,1.039845
40.45,102228,118754,0.029024,-0.035028,1.037843
40.50,102260,118859,0.031025,-0.035028,1.031838
40.55,102280,118935,0.030024,-0.03703,1.029837
40.60,102310,119035,0.031025,-0.041033,1.035842
40.65,102093,118396,0.032026,-0.036029,1.038844
40.70,102105,118471,0.030024,-0.036029,1.032839
40.75,102155,118644,0.032026,-0.036029,1.036842
40.80,102207,118785,0.035028,-0.03703,1.037843
40.85,102298,118931,0.029024,-0.036029,1.034841
40.90,102302,119004,0.034028,-0.034028,1.035842
40.95,102295,119043,0.033027,-0.032026,1.03384
41.00,102335,119180,0.031025,-0.03703,1.034841
41.05,102371,119266,0.028023,-0.038031,1.038844
41.10,102405,119345,0.032026,-0.03703,1.034841
41.15,102440,119461,0.033027,-0.039032,1.032839
41.20,102487,119650,0.029024,-0.039032,1.035842
41.25,102528,119739,0.033027,-0.034028,1.036842
41.30,102559,119822,0.029024,-0.030024,1.039845
41.35,102590,119908,0.030024,-0.039032,1.041847
41.40,102613,120007,0.031025,-0.038031,1.040846
41.45,102645,120069,0.028023,-0.039032,1.037843
41.50,102667,120146,0.032026,-0.03703,1.03384
41.55,102689,120242,0.032026,-0.03703,1.031838
41.60,102713,120229,0.033027,-0.035028,1.028836
41.65,102623,119776,0.032026,-0.03703,1.029837
41.70,102475,119564,0.030024,-0.035028,1.035842
41.75,102530,119900,0.031025,-0.036029,1.03384
41.80,102625,120099,0.035028,-0.036029,1.036842
41.85,102649,120134,0.032026,-0.039032,1.035842
41.90,102636,120122,0.032026,-0.036029,1.03384
41.95,102640,120140,0.034028,-0.036029,1.031838
42.00,102654,120232,0.032026,-0.036029,1.03384
42.05,102687,120311,0.032026,-0.036029,1.034841
42.10,102712,120405,0.032026,-0.036029,1.036842
42.15,102750,120467,0.028023,-0.03703,1.032839
42.20,102771,120566,0.033027,-0.03703,1.031838
42.25,102801,120615,0.031025,-0.036029,1.032839
42.30,102817,120660,0.032026,-0.036029,1.034841
42.35,102823,120734,0.030024,-0.036029,1.032839
42.40,102842,120793,0.028023,-0.038031,1.041847
42.45,102859,120892,0.030024,-0.038031,1.035842
42.50,102897,121009,0.028023,-0.036029,1.037843
42.55,102924,121038,0.029024,-0.03703,1.03384
42.60,102962,121100,0.033027,-0.038031,1.034841
42.65,102900,120724,0.031025,-0.039032,1.037843
42.70,102671,120390,0.028023,-0.03703,1.039845
42.75,102704,120581,0.029024,-0.038031,1.032839
42.80,102765,120707,0.030024,-0.039032,1.032839
42.85,102849,120884,0.035028,-0.040033,1.037843
42.90,102845,120861,0.033027,-0.042034,1.046851
42.95,102832,120815,0.036029,-0.036029,1.039845
43.00,102826,120848,0.034028,-0.034028,1.041847
43.05,102828,120907,0.034028,-0.036029,1.039845
43.10,102855,121014,0.031025,-0.040033,1.036842
43.15,102887,121058,0.034028,-0.03703,1.034841
43.20,102913,121152,0.030024,-0.035028,1.031838
43.25,102927,121215,0.030024,-0.036029,1.029837
43.30,102966,121285,0.029024,-0.035028,1.030838
43.35,102983,121337,0.031025,-0.036029,1.034841
43.40,102996,121394,0.032026,-0.035028,1.038844
43.45,103012,121430,0.029024,-0.035028,1.031838
43.50,103033,121495,0.032026,-0.03703,1.037843
43.55,103038,121535,0.034028,-0.038031,1.037843
43.60,103065,121603,0.029024,-0.03703,1.03384
43.65,103075,121654,0.032026,-0.036029,1.031838
43.70,103078,121628,0.028023,-0.038031,1.030838
43.75,102994,121141,0.031025,-0.040033,1.034841
43.80,102794,120729,0.035028,-0.035028,1.036842
43.85,102731,120782,0.028023,-0.03703,1.039845
43.90,102763,120962,0.033027,-0.036029,1.038844
43.95,102822,121157,0.030024,-0.036029,1.03384
44.00,102878,121249,0.035028,-0.03703,1.035842
44.05,102922,121289,0.032026,-0.036029,1.03384
44.10,102907,121245,0.029024,-0.036029,1.035842
44.15,102883,121198,0.033027,-0.035028,1.03384
44.20,102885,121255,0.036029,-0.036029,1.038844
44.25,102907,121359,0.033027,-0.03703,1.038844
44.30,102944,121418,0.030024,-0.034028,1.037843
44.35,102965,121516,0.030024,-0.033027,1.037843
44.40,102996,121569,0.031025,-0.035028,1.037843
44.45,103028,121705,0.032026,-0.034028,1.036842
44.50,103043,121724,0.035028,-0.036029,1.040846
44.55,103066,121775,0.032026,-0.03703,1.035842
44.60,103083,121809,0.031025,-0.039032,1.03384
44.65,103096,121896,0.032026,-0.036029,1.031838
44.70,103130,121974,0.029024,-0.034028,1.03384
44.75,103129,121875,0.034028,-0.039032,1.039845
44.80,102958,121234,0.032026,-0.035028,1.039845
44.85,102782,120948,0.034028,-0.038031,1.03384
44.90,102740,121001,0.034028,-0.039032,1.031838
44.95,102796,121207,0.034028,-0.038031,1.030838
45.00,102865,121357,0.029024,-0.03703,1.036842
45.05,102915,121499,0.031025,-0.038031,1.038844
45.10,102896,121346,0.031025,-0.034028,1.034841
45.15,102852,121408,0.030024,-0.038031,1.03384
45.20,102887,121508,0.029024,-0.038031,1.030838
45.25,102916,121543,0.028023,-0.036029,1.034841
45.30,102945,121633,0.028023,-0.036029,1.036842
45.35,102965,121699,0.033027,-0.039032,1.036842
45.40,102993,121740,0.034028,-0.039032,1.035842
45.45,102999,121815,0.030024,-0.040033,1.036842
45.50,103005,121852,0.030024,-0.036029,1.03384
45.55,103037,121929,0.032026,-0.03703,1.032839
45.60,103045,121930,0.031025,-0.036029,1.036842
45.65,103056,121990,0.030024,-0.041033,1.037843
45.70,103067,122034,0.032026,-0.039032,1.039845
45.75,103086,122112,0.035028,-0.03703,1.036842
45.80,103073,121757,0.034028,-0.039032,1.032839
45.85,102858,121146,0.032026,-0.042034,1.030838
45.90,102640,120994,0.034028,-0.035028,1.034841
45.95,102701,121183,0.032026,-0.036029,1.038844
46.00,102767,121343,0.033027,-0.03703,1.037843
46.05,102805,121404,0.033027,-0.038031,1.037843
46.10,102743,121295,0.032026,-0.03703,1.035842
46.15,102773,121464,0.033027,-0.03703,1.034841
46.20,102822,121529,0.033027,-0.039032,1.036842
46.25,102851,121618,0.032026,-0.038031,1.03384
46.30,102880,121666,0.031025,-0.041033,1.034841
46.35,102889,121756,0.031025,-0.036029,1.034841
46.40,102904,121793,0.03703,-0.039032,1.036842
46.45,102917,121846,0.033027,-0.034028,1.036842
